Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
154,Hamid Hajiaghaei,,FW,Kheybar,22,2003,4,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
155,Aref Hajieidi,,MF,Sepahan,26,1999,19,16,"1,466",16.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
156,Ehsan Hajsafi,ir IRN,"DF,MF",Sepahan,35,1990,21,21,"1,822",20.2,3,3,6,1,2,3,3,0,0.15,0.15,0.3,0.05,0.2,Matches
157,Tibor Halilović,hr CRO,MF,Tractor,30,1995,21,15,"1,466",16.3,0,2,2,0,0,0,3,0,0,0.12,0.12,0,0.12,Matches
158,Omid Hamedifar,ir IRN,MF,Gol Gohar FC,24,2000,12,8,720,8,1,0,1,1,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
159,Vahdat Hanonov,tj TJK,DF,Sepahan,25,2000,4,3,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Mohammad Harandi,,FW,Mes Rafsanjan,,,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
161,Saber Hardani,ir IRN,MF,Paykan,28,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
162,Saleh Hardani,ir IRN,DF,Esteghlal,26,1998,18,17,"1,504",16.7,0,2,2,0,0,0,6,0,0,0.12,0.12,0,0.12,Matches
163,Mahdi Hashemnezhad,ir IRN,MF,Tractor,23,2001,22,19,"1,665",18.5,3,5,8,3,0,0,2,0,0.16,0.27,0.43,0.16,0.43,Matches
164,Amin Hazbavi,ir IRN,DF,Sepahan,22,2003,17,13,"1,183",13.1,2,0,2,2,0,0,4,1,0.15,0,0.15,0.15,0.15,Matches
165,Ali Helichi,ir IRN,DF,Fajr Sepasi,29,1995,22,16,"1,401",15.6,1,3,4,1,0,0,2,0,0.06,0.19,0.26,0.06,0.26,Matches
166,Vahid Heydarieh,ir IRN,DF,Mes Rafsanjan,32,1993,17,14,"1,353",15,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
167,Mohammad Hossein Fallah,,FW,Chadormalu SC,25,2000,7,2,243,2.7,0,1,1,0,0,0,0,0,0,0.37,0.37,0,0.37,Matches
168,Amir Hossein Farhadi,,MF,Esteghlal Khuzestan,24,2000,19,3,417,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
169,Amir Hossein Jalalivand,,MF,Esteghlal Khuzestan,22,2003,22,20,"1,684",18.7,4,0,4,4,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
170,Amir Hossein Jeddi,ir IRN,DF,Zob Ahan,26,1998,20,19,"1,671",18.6,0,3,3,0,0,0,1,0,0,0.16,0.16,0,0.16,Matches
171,Amir Hossein Jolani,,MF,Mes Rafsanjan,23,2002,14,10,939,10.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
172,Amir Hossein Jolani,,MF,Foolad,23,2002,6,0,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
173,Amir Hossein Sedghi,ir IRN,DF,Mes Rafsanjan,29,1996,11,5,534,5.9,0,0,0,0,0,0,2,2,0,0,0,0,0,Matches
174,Ehsan Hosseini,ir IRN,FW,Kheybar,26,1998,20,20,"1,656",18.4,4,0,4,4,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
175,Hossein Hosseini,ir IRN,GK,Sepahan,33,1992,15,15,"1,350",15,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Mehdi Hosseini,ir IRN,MF,Tractor,31,1993,5,0,70,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
177,Sasan Hosseini,,FW,Aluminium Arak,,,16,0,137,1.5,3,0,3,3,0,0,4,0,1.97,0,1.97,1.97,1.97,Matches
178,Seyed Hosseini,,DF,Chadormalu SC,23,2002,6,3,303,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
179,Abolfazl Hosseinifar,,DF,Zob Ahan,21,2003,8,3,349,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
180,Ali Hosseinzadeh,,MF,Chadormalu SC,21,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Amirhossein Hosseinzadeh,ir IRN,FW,Tractor,24,2000,22,22,"1,975",21.9,10,4,14,8,2,2,1,0,0.46,0.18,0.64,0.36,0.55,Matches
182,Amirmohammad Houshmand,ir IRN,DF,Aluminium Arak,25,2000,18,18,"1,478",16.4,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
183,Didier Ibrahim Ndong,ga GAB,"DF,MF",Esteghlal,31,1994,10,8,824,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
184,Gholam Reza Sabet Imani,ir IRN,MF,Malavan,25,2000,19,16,"1,309",14.5,0,1,1,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
185,Danial Iri,ir IRN,DF,Malavan,21,2003,22,21,"1,893",21,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
186,Reza Jabireh,ir IRN,DF,Chadormalu SC,28,1997,13,6,559,6.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
187,Reza Jabireh,ir IRN,DF,Mes Rafsanjan,28,1997,5,4,347,3.9,1,0,1,1,0,0,2,0,0.26,0,0.26,0.26,0.26,Matches
188,Amir Jafari,ir IRN,MF,Gol Gohar FC,23,2002,18,17,"1,460",16.2,2,2,4,2,0,0,5,0,0.12,0.12,0.25,0.12,0.25,Matches
189,Farhan Jafari,ir IRN,MF,Malavan,19,2005,18,16,"1,185",13.2,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
190,Parsa Jafari,ir IRN,GK,Zob Ahan,26,1999,11,10,922,10.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
191,Rahman Jafari,ir IRN,FW,Zob Ahan,28,1997,3,3,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
192,Rahman Jafari,ir IRN,FW,Aluminium Arak,28,1997,17,16,"1,322",14.7,3,1,4,1,2,2,1,0,0.2,0.07,0.27,0.07,0.14,Matches
193,Reza Jafari,ir IRN,FW,Gol Gohar FC,28,1997,17,11,920,10.2,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
194,Sajjad Jafari,ir IRN,MF,Paykan,28,1997,19,16,"1,338",14.9,1,0,1,0,1,1,2,0,0.07,0,0.07,0,0,Matches
195,Sasan Jafarikia,,DF,Fajr Sepasi,,,19,19,"1,568",17.4,0,1,1,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
196,Amin Jahan Kohan,ir IRN,MF,Aluminium Arak,32,1993,22,20,"1,769",19.7,1,1,2,1,0,0,3,0,0.05,0.05,0.1,0.05,0.1,Matches
197,Danial Jahanbakhsh,,FW,Mes Rafsanjan,26,1998,15,15,"1,272",14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
198,Abolfazl Jalali,ir IRN,DF,Esteghlal,27,1998,10,9,740,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
199,Erfan Jamshidi,ir IRN,FW,Paykan,22,2003,17,2,420,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
200,Mohammad Javad Kia,,GK,Esteghlal Khuzestan,23,2001,18,18,"1,620",18,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Marko Johansson,se SWE,GK,Tractor,26,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
202,Yasin Jorjani,,DF,Aluminium Arak,,,19,17,"1,509",16.8,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
203,Abbas Kahrizi,,MF,Aluminium Arak,,,22,22,"1,953",21.7,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches
204,Ali Kamali,,FW,Sepahan,20,2004,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
205,Hossein Kanaanizadegan,ir IRN,DF,Persepolis,31,1994,18,17,"1,482",16.5,1,0,1,0,1,1,1,0,0.06,0,0.06,0,0,Matches
206,Iliya Karami,,MF,Paykan,,,13,3,459,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
207,Saeid Karimazar,ir IRN,DF,Tractor,23,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
208,Amir Karimi,,MF,Malavan,,,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
209,Saeed Karimi,,DF,Malavan,28,1997,16,13,"1,117",12.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
210,Mohammad Karimzadeh,ir IRN,FW,Mes Rafsanjan,29,1996,10,3,323,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
211,Masoud Kazemayni,,FW,Tractor,27,1997,12,1,138,1.5,1,0,1,1,0,0,2,0,0.65,0,0.65,0.65,0.65,Matches
212,Mohammad Kazemi,,MF,Foolad,28,1997,13,6,618,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
213,Mohammad Keshavarzi,,MF,Foolad,22,2003,15,3,446,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
214,Yousef Key Shams,ir IRN,MF,Fajr Sepasi,26,1999,5,2,190,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Sina Khadempour,ir IRN,DF,Malavan,28,1997,12,1,234,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
216,Sobhan Khaghani,ir IRN,MF,Zob Ahan,25,2000,2,1,95,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
217,Mohammad Khaledi,,FW,Zob Ahan,,,5,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
218,Mohammad Khalifeh,ir IRN,GK,Aluminium Arak,20,2004,22,22,"1,980",22,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
219,Shoja' Khalilzadeh,ir IRN,DF,Tractor,36,1989,21,21,"1,881",20.9,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
220,Farzam Khatibi,,MF,Mes Rafsanjan,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
221,Mohammad Khodabandelou,ir IRN,MF,Persepolis,25,1999,17,7,753,8.4,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
222,Ali Khodadadi,ir IRN,FW,Chadormalu SC,27,1998,15,8,778,8.6,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches
223,Ali Khodadadi,ir IRN,FW,Sepahan,27,1998,3,2,151,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
224,Alireza Khodadadi,,FW,Paykan,22,2002,4,2,157,1.7,1,0,1,1,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
225,Mahdi Khodayarifard,,FW,Aluminium Arak,,,16,5,480,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Mohammadhossein Khosravi,,DF,Chadormalu SC,,,15,12,"1,103",12.3,1,0,1,1,0,0,6,0,0.08,0,0.08,0.08,0.08,Matches
227,Lee Ki-je,kr KOR,"DF,MF",Mes Rafsanjan,34,1991,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
228,Navid Komar,,FW,Mes Rafsanjan,24,2001,19,9,863,9.6,0,2,2,0,0,0,1,0,0,0.21,0.21,0,0.21,Matches
229,Abolfazl Koohi,,DF,Esteghlal Khuzestan,,,20,20,"1,719",19.1,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
230,Milad Kor,ir IRN,DF,Tractor,21,2003,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
231,Numan Kurdic,ba BIH,DF,Mes Rafsanjan,26,1999,11,10,857,9.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
232,Hamed Lak,ir IRN,GK,Foolad,34,1990,22,22,"1,980",22,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
233,Mehdi Lamouchi,ir IRN,MF,Sepahan,25,1999,5,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
234,Ghasem Latifi,,MF,Esteghlal Khuzestan,,,21,18,"1,610",17.9,1,2,3,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matches
235,Omid Latifi,,FW,Zob Ahan,25,1999,21,19,"1,711",19,2,1,3,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matches
236,Pouria Latififar,ir IRN,MF,Gol Gohar FC,21,2003,18,10,986,11,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,Matches
237,Regi Lushkja,al ALB,MF,Tractor,29,1996,18,6,613,6.8,3,0,3,3,0,0,2,0,0.44,0,0.44,0.44,0.44,Matches
238,Arian Maali,,MF,Kheybar,,,10,3,258,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
239,Amir Madadizadeh,,DF,Paykan,,,15,9,915,10.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
240,Mahdi Mahdavi,ir IRN,DF,Aluminium Arak,19,2005,17,12,"1,157",12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
241,Mohammad Mahdi Lotfi,,MF,Sepahan,24,2000,21,20,"1,546",17.2,1,2,3,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,Matches
242,Amirhossein Mahmoudi,ir IRN,FW,Persepolis,19,2006,4,3,274,3,1,1,2,1,0,0,1,0,0.33,0.33,0.66,0.33,0.66,Matches
243,Ehsan Mahroughi,,FW,Foolad,26,1998,22,18,"1,498",16.6,9,1,10,9,0,0,3,0,0.54,0.06,0.6,0.54,0.6,Matches
244,Mehdi Mamizadeh,,FW,Shams Azar,25,2000,20,18,"1,528",17,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
245,Mohammad Mansouri,,FW,Shams Azar,20,2004,5,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
246,Marcão,br BRA,GK,Gol Gohar FC,33,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
247,Edson Mardden,br BRA,GK,Chadormalu SC,33,1991,19,19,"1,662",18.5,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
248,Reza Marzban,,FW,Aluminium Arak,,,18,9,942,10.5,0,1,1,0,0,0,3,1,0,0.1,0.1,0,0.1,Matches
249,Jaloliddin Masharipov,uz UZB,"FW,MF",Esteghlal,31,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
250,Sajjad Mashhadi,,FW,Chadormalu SC,21,2004,10,8,580,6.4,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Mohammad Masoumi,ir IRN,MF,Kheybar,29,1996,23,21,"1,818",20.2,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
252,Yousef Mazraeh,ir IRN,MF,Foolad,20,2005,18,14,"1,128",12.5,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
253,Mirzad Mehanović,ba BIH,MF,Mes Rafsanjan,32,1993,3,2,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
254,Mehdi Mehdipour,ir IRN,MF,Aluminium Arak,31,1994,14,7,568,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
255,Mohammadreza Mehdizadeh,ir IRN,DF,Esteghlal Khuzestan,31,1994,21,21,"1,890",21,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
256,Saeid Mehri,ir IRN,MF,Mes Rafsanjan,27,1998,7,5,417,4.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
257,Fayyaz Mirdoraghi,,MF,Esteghlal Khuzestan,,,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
258,Reza Mirzaei,ir IRN,FW,Chadormalu SC,29,1996,19,7,733,8.1,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
259,Nima Mirzazad,ir IRN,GK,Mes Rafsanjan,28,1997,18,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
260,Farzin Moamelehgari,ir IRN,DF,Shams Azar,22,2003,16,13,"1,227",13.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
261,Farzin Moamelehgari,ir IRN,DF,Persepolis,22,2003,5,2,284,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
262,Amir Moavi,,MF,Foolad,,,4,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
263,Kianoush Moazami Goudarzi,,FW,Shams Azar,,,4,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
264,Sina Moazemitabar,ir IRN,MF,Shams Azar,19,2005,7,1,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
265,Saeid Mohammadfar,ir IRN,DF,Chadormalu SC,30,1995,21,20,"1,809",20.1,0,2,2,0,0,0,7,0,0,0.1,0.1,0,0.1,Matches
266,Hadi Mohammadi,ir IRN,DF,Sepahan,34,1991,12,9,864,9.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
267,Mehdi Mohammadi,,DF,Shams Azar,33,1992,11,5,367,4.1,1,0,1,1,0,0,2,0,0.25,0,0.25,0.25,0.25,Matches
268,Mehrdad Mohammadi,ir IRN,"FW,MF",Tractor,31,1993,2,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
269,Milad Mohammadi,ir IRN,"DF,MF",Persepolis,31,1993,20,15,"1,451",16.1,0,3,3,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
270,Mohammad Mohammadi,ir IRN,FW,Malavan,29,1996,6,3,347,3.9,2,0,2,1,1,1,0,0,0.52,0,0.52,0.26,0.26,Matches
271,Mohammad Mohammadi,ir IRN,FW,Zob Ahan,29,1996,12,8,617,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
272,Nader Mohammadi,ir IRN,DF,Zob Ahan,28,1997,18,17,"1,495",16.6,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
273,Reza Mohammadi,,FW,Shams Azar,23,2001,18,10,811,9,1,0,1,1,0,0,6,1,0.11,0,0.11,0.11,0.11,Matches
274,Sadegh Moharrami,ir IRN,"DF,MF",Tractor,29,1996,13,4,427,4.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
275,Masoud Mohebi,ir IRN,DF,Kheybar,20,2005,21,17,"1,562",17.4,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Mohammadmehdi Mohebi,ir IRN,FW,Sepahan,25,2000,5,4,343,3.8,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
277,Saeb Mohebi,ir IRN,DF,Shams Azar,31,1993,21,21,"1,836",20.4,2,2,4,2,0,0,4,1,0.1,0.1,0.2,0.1,0.2,Matches
278,Amirmohammad Mohkamkar,,MF,Shams Azar,23,2001,19,14,"1,236",13.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
279,Pooya Mokhtari,,MF,Zob Ahan,24,2001,19,14,"1,086",12.1,1,0,1,1,0,0,5,1,0.08,0,0.08,0.08,0.08,Matches
280,Isa Moradi,,FW,Kheybar,28,1997,14,9,838,9.3,2,2,4,2,0,0,2,0,0.21,0.21,0.43,0.21,0.43,Matches
281,Meysam Moradi,,DF,Fajr Sepasi,,,21,17,"1,402",15.6,2,2,4,2,0,0,4,0,0.13,0.13,0.26,0.13,0.26,Matches
282,Sina Moridi,ir IRN,MF,Foolad,29,1996,20,17,"1,424",15.8,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
283,Arash Mortazavi,,FW,Zob Ahan,,,18,11,"1,028",11.4,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
284,Shayan Mosleh,ir IRN,DF,Zob Ahan,32,1993,9,4,378,4.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
285,Mohammadreza Moslemi Javid,,MF,Chadormalu SC,25,2000,3,0,67,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
286,Mohammadreza Moslemi Javid,,MF,Fajr Sepasi,25,2000,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Ali Mostafa Khanzadi,ir IRN,FW,Kheybar,26,1998,14,8,755,8.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
288,Mahmoud Motlaghzadeh,ir IRN,MF,Fajr Sepasi,31,1994,21,20,"1,762",19.6,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
289,Mahdi Mousavi,,DF,Esteghlal Khuzestan,,,7,3,347,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
290,Mehran Mousavi,ir IRN,DF,Fajr Sepasi,34,1991,21,21,"1,845",20.5,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
291,Parham Movaghari,,MF,Malavan,,,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Mohammad Naderi,ir IRN,DF,Tractor,28,1996,21,19,"1,625",18.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
293,Alireza Naghizadeh,ir IRN,MF,Mes Rafsanjan,32,1993,16,11,838,9.3,1,0,1,1,0,0,3,0,0.11,0,0.11,0.11,0.11,Matches
294,Mahdi Najafi,,MF,Paykan,22,2002,19,11,"1,018",11.3,2,1,3,2,0,0,5,0,0.18,0.09,0.27,0.18,0.27,Matches
295,Mojtaba Najjarian,ir IRN,MF,Gol Gohar FC,27,1998,5,0,84,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
296,Saman Nariman Jahan,ir IRN,"FW,MF",Mes Rafsanjan,34,1991,19,14,"1,075",11.9,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,Matches
297,Majid Nasiri,ir IRN,DF,Mes Rafsanjan,25,2000,12,11,962,10.7,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
298,Duckens Nazon,ht HAI,"FW,MF",Esteghlal,31,1994,10,4,429,4.8,1,1,2,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,Matches
299,Iliya Negahdari,,FW,Chadormalu SC,,,2,1,54,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
300,Mohammad Nejad Mehdi,ir IRN,DF,Shams Azar,32,1992,21,21,"1,890",21,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Ali Nemati,ir IRN,DF,Foolad,29,1996,20,19,"1,729",19.2,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
302,Siamak Nemati,ir IRN,MF,Gol Gohar FC,31,1994,11,3,287,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
303,Amir Nesaei,,MF,Shams Azar,29,1995,8,4,403,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
304,Amir Nesaei,,MF,Kheybar,29,1995,4,2,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
305,Payam Niazmand,ir IRN,GK,Persepolis,30,1995,21,21,"1,890",21,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
306,Amir Nikmehr,,FW,Mes Rafsanjan,,,3,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
307,Zobeir Niknafs,ir IRN,DF,Fajr Sepasi,32,1993,12,6,600,6.7,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
308,Hossein Nokhodkar,ir IRN,FW,Fajr Sepasi,23,2002,6,0,118,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
309,Omid Noorafkan,ir IRN,MF,Sepahan,28,1997,19,9,958,10.6,0,1,1,0,0,0,4,1,0,0.09,0.09,0,0.09,Matches
310,Behrooz Noroozifard,ir IRN,DF,Aluminium Arak,31,1994,19,19,"1,675",18.6,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
311,Amir Nouri,ir IRN,MF,Aluminium Arak,29,1996,14,9,884,9.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
312,Davoud Noushi Soufiani,ir IRN,GK,Zob Ahan,35,1990,11,11,964,10.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
313,Jérémie Obounet,ga GAB,MF,Gol Gohar FC,22,2002,4,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
314,Mohammad Omari,,FW,Persepolis,25,2000,10,6,547,6.1,1,0,1,1,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
315,Mario Otazú,py PAR,MF,Chadormalu SC,29,1996,19,13,"1,101",12.2,2,1,3,1,1,1,1,0,0.16,0.08,0.25,0.08,0.16,Matches
316,Ehsan Pahlavan,ir IRN,MF,Zob Ahan,32,1993,20,10,846,9.4,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
317,Hamed Pakdel,ir IRN,FW,Mes Rafsanjan,33,1991,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
318,Mohammad Papi,ir IRN,MF,Malavan,27,1998,21,19,"1,663",18.5,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
319,Payam Parsa,ir IRN,GK,Mes Rafsanjan,23,2002,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
320,Sobhan Pasandideh,,DF,Kheybar,25,1999,13,7,632,7,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
321,Segundo Portocarrero,ec ECU,"DF,MF",Chadormalu SC,28,1996,20,18,"1,598",17.8,0,2,2,0,0,0,3,0,0,0.11,0.11,0,0.11,Matches
322,Igor Postonjski,hr CRO,MF,Tractor,30,1995,8,7,594,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
323,Pouria Pourali,,MF,Gol Gohar FC,29,1996,21,18,"1,496",16.6,1,0,1,1,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
324,Morteza Pouraliganji,ir IRN,"DF,MF",Persepolis,33,1992,13,11,"1,076",12,0,1,1,0,0,0,3,1,0,0.08,0.08,0,0.08,Matches
325,Ali Pouresmaeil,,MF,Shams Azar,22,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
